93	24
94	24
95	24
96	24
97	24
98	24
99	24
100	24
101	24
102	24
103	24
104	24
105	24
106	24
107	24
35	25
36	25
37	25
38	25
39	25
40	25
41	25
42	25
43	25
44	25
45	25
46	25
47	25
92	25
93	25
94	25
95	25
96	25
97	25
98	25
99	25
100	25
101	25
102	25
103	25
104	25
105	25
106	25
107	25
32	26
33	26
34	26
36	26
37	26
38	26
39	26
40	26
41	26
42	26
43	26
44	26
45	26
46	26
96	26
98	26
99	26
100	26
101	26
102	26
103	26
104	26
105	26
106	26
107	26
108	26
31	27
33	27
35	27
36	27
37	27
38	27
39	27
40	27
41	27
42	27
43	27
44	27
45	27
99	27
100	27
101	27
102	27
103	27
104	27
105	27
106	27
107	27
108	27
109	27
30	28
31	28
32	28
33	28
34	28
35	28
36	28
37	28
38	28
39	28
40	28
41	28
42	28
43	28
44	28
45	28
99	28
100	28
101	28
102	28
103	28
104	28
105	28
106	28
107	28
108	28
109	28
30	29
31	29
32	29
33	29
34	29
35	29
36	29
37	29
38	29
39	29
40	29
41	29
42	29
43	29
44	29
101	29
102	29
103	29
104	29
105	29
106	29
107	29
108	29
109	29
110	29
29	30
31	30
32	30
33	30
34	30
35	30
36	30
37	30
38	30
39	30
40	30
41	30
42	30
43	30
100	30
101	30
102	30
103	30
104	30
105	30
106	30
107	30
108	30
109	30
110	30
111	30
29	31
30	31
31	31
32	31
33	31
34	31
35	31
36	31
37	31
38	31
39	31
40	31
41	31
42	31
100	31
101	31
102	31
103	31
104	31
105	31
106	31
107	31
108	31
109	31
110	31
111	31
29	32
30	32
31	32
32	32
33	32
34	32
35	32
36	32
37	32
38	32
39	32
40	32
41	32
42	32
100	32
101	32
102	32
103	32
104	32
105	32
106	32
107	32
108	32
109	32
110	32
111	32
112	32
27	33
28	33
29	33
30	33
31	33
32	33
33	33
34	33
35	33
36	33
37	33
38	33
39	33
40	33
100	33
102	33
103	33
104	33
105	33
106	33
107	33
108	33
109	33
110	33
111	33
28	34
29	34
30	34
31	34
32	34
33	34
34	34
35	34
36	34
37	34
38	34
39	34
40	34
41	34
101	34
102	34
103	34
104	34
105	34
106	34
107	34
108	34
109	34
110	34
111	34
112	34
113	34
27	35
28	35
29	35
30	35
31	35
32	35
33	35
34	35
35	35
36	35
37	35
38	35
39	35
40	35
102	35
103	35
104	35
105	35
106	35
107	35
108	35
109	35
110	35
111	35
112	35
113	35
28	36
29	36
30	36
31	36
32	36
33	36
34	36
35	36
36	36
37	36
38	36
39	36
40	36
41	36
102	36
103	36
104	36
105	36
106	36
107	36
108	36
109	36
110	36
111	36
112	36
113	36
114	36
28	37
29	37
30	37
31	37
32	37
33	37
34	37
35	37
36	37
37	37
38	37
39	37
40	37
70	37
103	37
104	37
105	37
106	37
107	37
108	37
109	37
110	37
111	37
112	37
113	37
114	37
28	38
29	38
30	38
31	38
32	38
33	38
34	38
35	38
36	38
37	38
38	38
39	38
40	38
65	38
68	38
69	38
70	38
72	38
74	38
103	38
104	38
105	38
106	38
107	38
108	38
109	38
110	38
111	38
112	38
113	38
27	39
28	39
29	39
30	39
31	39
32	39
33	39
34	39
35	39
36	39
37	39
38	39
39	39
40	39
63	39
64	39
65	39
66	39
67	39
68	39
69	39
70	39
71	39
72	39
73	39
74	39
75	39
76	39
102	39
103	39
104	39
105	39
106	39
107	39
108	39
109	39
110	39
111	39
112	39
113	39
27	40
28	40
29	40
30	40
31	40
32	40
33	40
34	40
35	40
36	40
37	40
38	40
39	40
62	40
63	40
64	40
65	40
66	40
67	40
68	40
69	40
70	40
71	40
72	40
73	40
74	40
75	40
76	40
77	40
103	40
104	40
105	40
106	40
107	40
108	40
109	40
110	40
111	40
112	40
113	40
114	40
29	41
30	41
31	41
32	41
33	41
34	41
35	41
36	41
37	41
38	41
39	41
40	41
62	41
63	41
64	41
65	41
66	41
67	41
68	41
69	41
70	41
71	41
72	41
73	41
74	41
75	41
76	41
77	41
78	41
103	41
104	41
105	41
106	41
107	41
108	41
109	41
110	41
111	41
112	41
113	41
114	41
28	42
29	42
30	42
31	42
32	42
33	42
34	42
35	42
36	42
37	42
38	42
39	42
40	42
61	42
62	42
63	42
64	42
65	42
66	42
67	42
68	42
69	42
70	42
71	42
72	42
73	42
74	42
75	42
76	42
77	42
78	42
103	42
104	42
105	42
106	42
107	42
108	42
109	42
110	42
111	42
112	42
113	42
114	42
30	43
31	43
32	43
33	43
34	43
35	43
36	43
37	43
38	43
39	43
61	43
62	43
64	43
65	43
66	43
67	43
68	43
69	43
70	43
71	43
72	43
73	43
74	43
75	43
76	43
77	43
78	43
102	43
103	43
104	43
105	43
106	43
107	43
108	43
109	43
110	43
111	43
112	43
113	43
114	43
29	44
30	44
31	44
32	44
33	44
34	44
35	44
36	44
37	44
38	44
39	44
60	44
61	44
62	44
63	44
64	44
65	44
66	44
67	44
68	44
69	44
70	44
71	44
72	44
73	44
74	44
75	44
76	44
77	44
78	44
79	44
102	44
104	44
106	44
107	44
108	44
109	44
110	44
111	44
112	44
113	44
114	44
29	45
30	45
31	45
32	45
33	45
34	45
35	45
36	45
37	45
38	45
39	45
61	45
62	45
63	45
64	45
65	45
66	45
67	45
68	45
69	45
70	45
71	45
72	45
73	45
74	45
75	45
76	45
77	45
78	45
80	45
101	45
102	45
103	45
104	45
105	45
106	45
107	45
108	45
109	45
110	45
111	45
112	45
113	45
114	45
30	46
31	46
32	46
33	46
34	46
35	46
36	46
37	46
38	46
39	46
61	46
62	46
63	46
64	46
65	46
66	46
67	46
68	46
69	46
70	46
71	46
72	46
73	46
74	46
75	46
76	46
77	46
78	46
80	46
101	46
102	46
103	46
104	46
105	46
106	46
107	46
108	46
109	46
110	46
111	46
112	46
113	46
114	46
30	47
31	47
32	47
33	47
34	47
35	47
36	47
37	47
38	47
39	47
62	47
63	47
64	47
65	47
66	47
67	47
68	47
69	47
70	47
71	47
72	47
73	47
74	47
75	47
76	47
77	47
78	47
79	47
80	47
81	47
102	47
103	47
104	47
105	47
106	47
107	47
108	47
109	47
110	47
111	47
112	47
113	47
114	47
115	47
31	48
32	48
33	48
34	48
35	48
36	48
37	48
38	48
39	48
40	48
61	48
62	48
63	48
64	48
65	48
66	48
67	48
68	48
69	48
70	48
71	48
72	48
73	48
74	48
75	48
76	48
77	48
78	48
79	48
80	48
81	48
82	48
101	48
102	48
103	48
105	48
106	48
107	48
108	48
109	48
110	48
111	48
112	48
113	48
31	49
32	49
33	49
34	49
35	49
36	49
37	49
38	49
39	49
40	49
62	49
63	49
64	49
65	49
66	49
67	49
68	49
69	49
70	49
71	49
72	49
73	49
74	49
75	49
76	49
77	49
78	49
79	49
80	49
81	49
102	49
104	49
105	49
106	49
107	49
108	49
109	49
110	49
111	49
112	49
113	49
31	50
32	50
33	50
34	50
35	50
36	50
37	50
38	50
39	50
40	50
41	50
62	50
63	50
64	50
65	50
66	50
67	50
68	50
69	50
70	50
71	50
72	50
73	50
74	50
75	50
76	50
77	50
78	50
79	50
80	50
81	50
82	50
102	50
103	50
104	50
105	50
106	50
107	50
108	50
109	50
110	50
111	50
112	50
113	50
31	51
32	51
33	51
34	51
35	51
36	51
37	51
38	51
39	51
40	51
63	51
64	51
65	51
66	51
67	51
68	51
69	51
70	51
71	51
72	51
73	51
74	51
75	51
76	51
77	51
78	51
79	51
80	51
81	51
82	51
103	51
105	51
106	51
107	51
108	51
109	51
110	51
111	51
112	51
113	51
114	51
32	52
33	52
34	52
35	52
36	52
37	52
38	52
39	52
40	52
41	52
42	52
62	52
64	52
65	52
66	52
67	52
68	52
69	52
70	52
71	52
72	52
73	52
74	52
75	52
76	52
77	52
78	52
79	52
80	52
81	52
102	52
103	52
104	52
105	52
106	52
107	52
108	52
109	52
110	52
111	52
112	52
113	52
114	52
32	53
34	53
35	53
36	53
37	53
38	53
39	53
41	53
42	53
62	53
63	53
65	53
66	53
67	53
68	53
69	53
70	53
71	53
72	53
73	53
74	53
75	53
76	53
77	53
78	53
79	53
80	53
81	53
102	53
104	53
105	53
106	53
107	53
108	53
109	53
110	53
111	53
112	53
113	53
114	53
32	54
33	54
34	54
35	54
36	54
37	54
38	54
39	54
40	54
41	54
42	54
62	54
63	54
64	54
65	54
66	54
67	54
68	54
69	54
70	54
71	54
72	54
73	54
74	54
75	54
76	54
77	54
78	54
79	54
80	54
81	54
102	54
103	54
104	54
105	54
106	54
107	54
108	54
109	54
110	54
111	54
112	54
113	54
33	55
34	55
35	55
36	55
37	55
38	55
39	55
40	55
41	55
42	55
43	55
62	55
63	55
64	55
65	55
66	55
68	55
69	55
70	55
72	55
73	55
74	55
75	55
76	55
77	55
78	55
79	55
80	55
101	55
102	55
103	55
104	55
105	55
106	55
107	55
108	55
109	55
110	55
111	55
112	55
113	55
34	56
35	56
36	56
37	56
38	56
39	56
40	56
41	56
42	56
43	56
62	56
63	56
64	56
65	56
67	56
68	56
69	56
71	56
72	56
74	56
75	56
76	56
77	56
78	56
102	56
103	56
104	56
107	56
108	56
109	56
110	56
111	56
112	56
113	56
114	56
33	57
34	57
35	57
36	57
37	57
38	57
39	57
40	57
41	57
42	57
64	57
65	57
66	57
73	57
75	57
101	57
103	57
104	57
106	57
107	57
108	57
109	57
110	57
111	57
112	57
113	57
34	58
35	58
36	58
37	58
38	58
39	58
40	58
41	58
42	58
65	58
101	58
102	58
103	58
105	58
106	58
107	58
108	58
109	58
110	58
111	58
112	58
113	58
33	59
34	59
35	59
36	59
37	59
38	59
39	59
40	59
41	59
42	59
44	59
100	59
101	59
102	59
104	59
105	59
106	59
107	59
108	59
109	59
110	59
111	59
112	59
113	59
114	59
33	60
34	60
35	60
36	60
37	60
38	60
39	60
40	60
41	60
42	60
43	60
100	60
101	60
103	60
104	60
105	60
106	60
107	60
108	60
109	60
110	60
111	60
112	60
113	60
33	61
34	61
35	61
36	61
37	61
38	61
39	61
40	61
41	61
42	61
44	61
99	61
100	61
101	61
102	61
104	61
105	61
106	61
107	61
108	61
109	61
110	61
111	61
112	61
113	61
114	61
34	62
35	62
36	62
37	62
38	62
39	62
40	62
41	62
42	62
43	62
100	62
101	62
102	62
104	62
105	62
106	62
107	62
108	62
109	62
110	62
111	62
112	62
113	62
34	63
35	63
36	63
37	63
38	63
39	63
40	63
41	63
42	63
43	63
44	63
100	63
102	63
104	63
105	63
106	63
107	63
108	63
109	63
110	63
111	63
112	63
113	63
35	64
36	64
37	64
38	64
39	64
40	64
41	64
42	64
43	64
44	64
99	64
101	64
102	64
104	64
105	64
106	64
107	64
108	64
109	64
110	64
111	64
112	64
36	65
37	65
38	65
39	65
40	65
41	65
42	65
43	65
44	65
45	65
99	65
100	65
101	65
102	65
103	65
104	65
105	65
106	65
107	65
108	65
109	65
110	65
111	65
112	65
36	66
37	66
38	66
39	66
40	66
41	66
42	66
43	66
44	66
45	66
46	66
47	66
98	66
99	66
100	66
101	66
102	66
103	66
104	66
105	66
106	66
107	66
108	66
109	66
110	66
111	66
37	67
38	67
39	67
40	67
41	67
42	67
43	67
44	67
45	67
46	67
47	67
48	67
98	67
99	67
100	67
102	67
103	67
104	67
105	67
106	67
107	67
108	67
109	67
110	67
38	68
39	68
40	68
41	68
42	68
43	68
44	68
45	68
46	68
47	68
48	68
49	68
98	68
99	68
100	68
101	68
102	68
103	68
104	68
105	68
106	68
107	68
108	68
109	68
110	68
39	69
40	69
41	69
42	69
43	69
44	69
45	69
46	69
47	69
48	69
49	69
50	69
98	69
99	69
100	69
101	69
102	69
103	69
104	69
105	69
106	69
107	69
108	69
109	69
110	69
39	70
40	70
41	70
42	70
43	70
44	70
45	70
46	70
47	70
48	70
49	70
50	70
51	70
53	70
54	70
97	70
99	70
100	70
101	70
102	70
103	70
104	70
105	70
106	70
107	70
108	70
39	71
40	71
41	71
42	71
43	71
44	71
45	71
46	71
47	71
48	71
49	71
50	71
51	71
52	71
53	71
54	71
55	71
96	71
97	71
98	71
99	71
100	71
101	71
102	71
103	71
104	71
105	71
106	71
107	71
108	71
41	72
42	72
43	72
44	72
45	72
46	72
47	72
48	72
49	72
50	72
51	72
52	72
53	72
54	72
55	72
56	72
95	72
96	72
97	72
98	72
99	72
100	72
101	72
102	72
103	72
104	72
105	72
106	72
107	72
42	73
43	73
44	73
45	73
46	73
47	73
48	73
49	73
50	73
51	73
52	73
54	73
55	73
56	73
57	73
96	73
97	73
98	73
99	73
100	73
101	73
102	73
103	73
104	73
105	73
106	73
43	74
44	74
45	74
46	74
47	74
48	74
49	74
50	74
51	74
52	74
53	74
54	74
55	74
56	74
57	74
58	74
59	74
95	74
96	74
97	74
98	74
99	74
100	74
101	74
102	74
103	74
104	74
105	74
43	75
45	75
46	75
47	75
48	75
49	75
50	75
51	75
52	75
53	75
54	75
55	75
56	75
57	75
58	75
59	75
61	75
91	75
92	75
93	75
94	75
95	75
96	75
97	75
98	75
99	75
100	75
101	75
102	75
103	75
104	75
44	76
45	76
46	76
47	76
48	76
49	76
50	76
51	76
52	76
53	76
54	76
55	76
56	76
57	76
58	76
59	76
60	76
61	76
63	76
89	76
90	76
91	76
92	76
93	76
94	76
95	76
96	76
97	76
98	76
99	76
100	76
101	76
102	76
103	76
104	76
44	77
45	77
46	77
47	77
48	77
49	77
50	77
51	77
52	77
53	77
54	77
55	77
56	77
57	77
58	77
59	77
60	77
61	77
65	77
88	77
89	77
90	77
91	77
92	77
93	77
94	77
95	77
96	77
97	77
98	77
99	77
100	77
101	77
102	77
103	77
45	78
47	78
48	78
49	78
50	78
51	78
52	78
53	78
54	78
55	78
56	78
57	78
58	78
59	78
60	78
61	78
63	78
64	78
65	78
66	78
68	78
80	78
81	78
84	78
85	78
86	78
87	78
88	78
89	78
90	78
91	78
92	78
93	78
94	78
95	78
96	78
97	78
98	78
99	78
100	78
101	78
102	78
47	79
48	79
49	79
50	79
51	79
52	79
53	79
54	79
55	79
56	79
57	79
58	79
59	79
60	79
61	79
62	79
63	79
64	79
66	79
67	79
68	79
69	79
77	79
78	79
79	79
80	79
81	79
82	79
83	79
84	79
85	79
86	79
87	79
88	79
89	79
90	79
91	79
92	79
93	79
94	79
95	79
96	79
97	79
98	79
99	79
100	79
101	79
47	80
49	80
50	80
51	80
52	80
53	80
54	80
55	80
56	80
57	80
58	80
59	80
60	80
61	80
62	80
63	80
64	80
65	80
66	80
67	80
68	80
69	80
70	80
71	80
72	80
73	80
74	80
75	80
76	80
77	80
78	80
79	80
80	80
81	80
82	80
83	80
84	80
85	80
86	80
87	80
88	80
89	80
90	80
91	80
92	80
93	80
94	80
95	80
96	80
97	80
98	80
99	80
100	80
48	81
49	81
50	81
51	81
52	81
53	81
54	81
55	81
56	81
57	81
58	81
59	81
60	81
61	81
62	81
63	81
64	81
65	81
66	81
67	81
68	81
69	81
70	81
71	81
72	81
73	81
74	81
75	81
76	81
77	81
78	81
79	81
80	81
81	81
82	81
83	81
84	81
85	81
86	81
87	81
88	81
89	81
90	81
91	81
92	81
93	81
94	81
95	81
96	81
97	81
50	82
51	82
52	82
53	82
54	82
55	82
56	82
57	82
58	82
59	82
60	82
61	82
62	82
63	82
64	82
65	82
66	82
67	82
68	82
69	82
70	82
71	82
72	82
73	82
74	82
75	82
76	82
77	82
78	82
79	82
80	82
81	82
82	82
83	82
84	82
85	82
86	82
87	82
88	82
89	82
90	82
91	82
92	82
93	82
94	82
95	82
96	82
54	83
55	83
56	83
57	83
58	83
60	83
61	83
62	83
63	83
64	83
65	83
66	83
67	83
68	83
69	83
70	83
71	83
72	83
73	83
74	83
75	83
76	83
77	83
78	83
79	83
80	83
81	83
82	83
83	83
84	83
85	83
86	83
87	83
88	83
89	83
90	83
91	83
92	83
93	83
94	83
54	84
55	84
56	84
57	84
59	84
61	84
62	84
63	84
64	84
65	84
66	84
67	84
68	84
69	84
70	84
71	84
72	84
73	84
74	84
75	84
76	84
77	84
78	84
79	84
80	84
81	84
82	84
83	84
84	84
85	84
86	84
87	84
88	84
89	84
90	84
91	84
92	84
56	85
57	85
58	85
59	85
60	85
61	85
62	85
63	85
64	85
65	85
66	85
67	85
68	85
69	85
70	85
71	85
72	85
73	85
74	85
75	85
76	85
77	85
78	85
79	85
80	85
81	85
82	85
83	85
84	85
85	85
86	85
87	85
88	85
89	85
91	85
56	86
57	86
59	86
60	86
61	86
62	86
63	86
64	86
66	86
67	86
68	86
69	86
70	86
71	86
72	86
73	86
74	86
75	86
76	86
77	86
78	86
79	86
80	86
81	86
82	86
83	86
84	86
85	86
86	86
88	86
89	86
58	87
62	87
71	87
72	87
73	87
74	87
75	87
76	87
77	87
78	87
79	87
80	87
82	87
84	87
86	87
72	88
75	88
76	88
77	88
